date,ACAD,ACHC,ACOR,ADUS,AERI,AGIO,AIMT,AKCA,AKRX,ALDR,ALEC,ALLK,ALLO,AMAG,AMED,AMEH,AMPH,ANAB,ANGO,ANIP
2013-10-04,28.77,39.94,36.54,29.36,,33.18,,,20.36,,,,,21.23,17.85,5.0,,,13.38,11.17
2013-10-07,27.56,39.32,35.91,28.25,,30.79,,,20.06,,,,,20.62,17.76,4.5,,,13.7,11.7
2013-10-08,23.3,38.65,34.68,26.95,,28.97,,,19.57,,,,,20.06,17.78,4.5,,,13.81,10.51
2013-10-09,19.86,38.25,33.98,26.19,,25.15,,,19.44,,,,,19.03,17.45,4.5,,,13.74,10.35
2013-10-10,23.03,39.29,35.33,28.94,,25.16,,,20.11,,,,,19.87,17.32,5.3,,,14.28,10.43
2013-10-11,21.49,38.82,35.34,29.31,,24.76,,,19.85,,,,,19.85,18.09,5.3,,,14.47,10.51
2013-10-14,23.51,38.94,32.5,29.29,,26.23,,,19.95,,,,,19.33,17.85,5.2,,,14.47,10.92
2013-10-15,23.13,38.53,32.16,29.35,,26.43,,,19.86,,,,,19.11,18.0,5.2,,,14.46,10.98
2013-10-16,24.55,39.78,32.99,29.72,,27.42,,,19.941,,,,,19.54,18.16,5.2,,,14.96,10.95
2013-10-17,24.63,40.14,33.12,30.4,,28.4,,,20.61,,,,,20.69,18.135,5.2,,,15.15,11.0
2013-10-18,23.99,39.95,32.8,31.28,,28.52,,,20.74,,,,,21.53,18.1,5.2,,,15.25,11.11
2013-10-21,23.07,39.99,32.51,31.78,,28.8,,,20.42,,,,,21.485,17.11,5.2,,,15.43,11.8
2013-10-22,22.58,39.74,32.71,32.17,,26.708,,,20.75,,,,,21.45,17.54,5.5,,,15.97,11.92
2013-10-23,22.02,39.43,33.23,30.37,,27.3,,,20.91,,,,,22.98,17.28,5.5,,,16.09,10.97
2013-10-24,24.73,39.33,33.03,28.84,,27.72,,,20.65,,,,,24.25,17.46,5.5,,,15.9,10.58
2013-10-25,24.07,39.28,33.12,28.05,10.61,26.52,,,20.78,,,,,24.7,16.91,5.5,,,15.75,10.09
2013-10-28,23.62,39.14,32.85,25.52,10.55,25.04,,,20.88,,,,,26.37,16.45,5.5,,,15.75,10.24
2013-10-29,23.63,39.35,33.28,26.05,10.53,25.68,,,21.04,,,,,27.91,16.28,5.5,,,16.12,10.28
2013-10-30,22.31,42.67,32.0,24.97,10.4,24.53,,,20.88,,,,,26.78,16.25,5.5,,,15.82,10.14
2013-10-31,22.725,43.416,30.61,25.85,10.5,23.16,,,20.44,,,,,26.98,16.28,5.5,,,15.72,10.25
2013-11-01,22.5,42.28,30.89,25.5,10.5,23.0,,,20.32,,,,,26.37,16.64,5.5,,,15.13,10.2
2013-11-04,22.22,42.71,32.33,23.91,10.82,23.84,,,20.82,,,,,26.35,17.18,5.35,,,15.33,10.36
2013-11-05,22.65,43.08,32.6,24.45,11.51,24.3,,,21.33,,,,,26.06,16.79,5.35,,,15.25,11.09
2013-11-06,21.0,42.21,32.55,24.58,10.93,22.0,,,20.72,,,,,24.38,16.83,5.35,,,14.8,11.2557
2013-11-07,20.89,41.9,31.75,23.59,10.42,19.46,,,20.51,,,,,23.93,16.4,5.35,,,14.69,11.35
2013-11-08,21.73,43.06,31.8,25.63,10.89,19.85,,,21.16,,,,,24.47,17.1,5.35,,,14.91,11.73
2013-11-11,23.01,43.42,32.05,24.86,10.88,20.89,,,21.29,,,,,23.64,17.35,5.45,,,14.89,11.99
2013-11-12,22.58,44.24,32.74,25.03,10.67,20.09,,,21.22,,,,,24.55,14.32,5.45,,,14.6,11.88
2013-11-13,22.98,44.46,33.49,25.19,10.51,21.5,,,21.71,,,,,23.69,12.96,5.45,,,15.37,11.59
2013-11-14,22.94,44.7,33.56,25.97,10.58,19.0,,,21.5,,,,,23.69,13.769,6.0,,,15.58,11.52
2013-11-15,22.83,43.7,33.92,25.67,10.7,17.6,,,23.24,,,,,24.56,14.35,6.4,,,15.62,11.84
2013-11-18,21.03,43.57,33.01,24.79,10.61,17.0,,,23.36,,,,,24.44,14.32,6.4,,,15.71,12.18
2013-11-19,20.68,44.0,33.27,25.13,11.45,17.06,,,23.95,,,,,24.3,14.56,6.4,,,15.5,12.59
2013-11-20,21.13,44.97,33.09,25.94,11.84,16.98,,,23.48,,,,,23.81,14.3,6.4,,,15.69,13.45
2013-11-21,22.47,45.8,33.23,26.46,11.6,17.98,,,24.48,,,,,25.13,15.61,6.4,,,15.65,13.2
2013-11-22,22.34,44.84,34.22,26.57,11.64,17.85,,,24.6,,,,,25.25,15.56,6.3,,,15.59,13.36
2013-11-25,21.92,45.23,34.99,27.14,11.25,16.06,,,25.39,,,,,23.65,15.92,6.3,,,15.49,15.28
2013-11-26,22.95,46.64,34.52,28.2,10.79,17.23,,,25.33,,,,,24.29,16.05,5.5,,,15.46,14.66
2013-11-27,23.19,47.03,34.92,29.37,11.67,17.755,,,25.61,,,,,24.71,16.5,6.4,,,15.46,14.8
2013-11-29,23.29,46.2,34.81,29.0,11.25,17.55,,,25.75,,,,,24.53,16.28,6.4,,,15.45,14.25
2013-12-02,25.0,48.46,33.59,28.15,11.49,17.28,,,25.41,,,,,24.86,15.97,6.4,,,15.4,13.84
2013-12-03,23.88,47.82,33.71,28.45,12.01,17.82,,,25.14,,,,,25.03,15.83,6.4,,,15.49,13.49
2013-12-04,24.29,47.06,32.07,27.31,13.6,18.01,,,25.63,,,,,25.2,15.78,6.4,,,15.28,13.18
2013-12-05,24.48,46.39,31.58,26.66,14.35,18.04,,,25.61,,,,,24.87,15.52,6.3,,,15.82,14.01
2013-12-06,24.39,45.81,31.58,27.38,15.35,18.86,,,25.76,,,,,25.07,15.5,6.3,,,16.45,14.58
2013-12-09,23.48,45.71,31.44,28.04,16.0,19.11,,,25.48,,,,,25.07,15.35,6.3,,,16.07,14.63
2013-12-10,23.6,45.68,30.95,28.51,15.99,18.67,,,24.94,,,,,24.66,15.52,6.3,,,15.87,14.79
2013-12-11,22.29,44.69,29.65,27.4,14.93,18.19,,,24.24,,,,,23.47,14.71,6.15,,,15.71,15.05
2013-12-12,22.76,45.45,29.9,27.39,14.95,19.42,,,24.18,,,,,23.79,15.01,6.15,,,15.48,15.0
2013-12-13,23.029,46.1,29.77,27.44,14.26,19.57,,,24.58,,,,,23.23,15.01,6.15,,,15.76,14.65
2013-12-16,23.33,46.13,30.0,24.1,14.8,24.05,,,24.46,,,,,23.77,15.12,6.2,,,15.57,15.09
2013-12-17,23.0,46.48,29.53,23.18,15.73,22.396,,,24.19,,,,,23.18,14.738,6.2,,,15.63,15.08
2013-12-18,23.42,47.39,29.69,23.58,16.08,21.91,,,24.94,,,,,23.28,14.78,6.4,,,15.93,16.1
2013-12-19,23.35,46.64,28.93,22.79,15.92,21.79,,,24.67,,,,,23.18,14.63,6.4,,,16.03,16.94
2013-12-20,24.16,47.16,29.83,23.65,16.39,21.77,,,24.9,,,,,23.43,14.4,6.5,,,16.47,17.05
2013-12-23,25.92,47.84,30.0,23.91,17.075,22.84,,,25.01,,,,,24.1,14.79,6.5,,,16.71,17.0
2013-12-24,26.31,47.5,29.48,24.53,16.98,23.08,,,24.73,,,,,23.98,14.96,6.5,,,16.64,16.73
2013-12-26,25.44,47.94,30.14,24.07,16.96,24.32,,,25.05,,,,,23.93,14.68,6.5,,,16.54,17.12
2013-12-27,25.3,47.34,29.45,24.15,17.38,24.5,,,24.69,,,,,23.51,14.72,6.5,,,16.71,19.89
2013-12-30,25.38,47.76,28.89,23.85,17.89,24.44,,,24.63,,,,,23.04,14.61,6.5,,,16.64,20.11
2013-12-31,24.99,47.33,29.2,22.45,17.96,23.95,,,24.62,,,,,24.28,14.63,6.5,,,17.16,20.08
2014-01-02,25.15,47.05,28.96,22.56,17.26,24.02,,,24.57,,,,,23.91,14.42,6.5,,,17.34,19.27
2014-01-03,25.26,47.77,29.23,23.06,17.53,22.97,,,24.59,,,,,23.93,14.55,6.5,,,17.33,18.83
2014-01-06,24.7,48.38,27.95,23.6,18.13,22.51,,,24.22,,,,,23.93,14.56,5.5,,,17.11,19.0
2014-01-07,23.61,48.48,27.88,23.89,18.93,24.0,,,24.44,,,,,23.98,14.96,6.3,,,17.34,21.03
2014-01-08,23.91,49.32,28.32,25.39,18.3,25.03,,,22.89,,,,,23.95,14.88,6.0,,,17.4,20.86
2014-01-09,23.78,49.46,28.68,25.42,19.99,26.64,,,22.91,,,,,20.37,14.88,5.4,,,17.98,22.44
2014-01-10,24.13,52.55,29.1,25.57,19.82,27.37,,,22.83,,,,,20.79,14.93,6.0,,,18.46,22.79
2014-01-13,23.32,51.68,29.77,24.36,19.28,30.36,,,22.85,,,,,22.73,14.6,6.0,,,17.4,22.67
2014-01-14,24.31,52.21,30.35,25.26,20.48,35.58,,,22.84,,,,,22.24,14.58,6.0,,,17.42,23.06
2014-01-15,23.99,52.7,30.22,25.89,21.46,42.19,,,22.9,,,,,22.99,14.88,6.0,,,17.2,23.44
2014-01-16,24.26,52.64,30.67,25.14,21.14,39.85,,,22.8,,,,,22.55,15.36,6.0,,,17.17,23.27
2014-01-17,24.04,53.01,30.5,24.76,20.71,35.93,,,22.61,,,,,21.57,15.64,6.0,,,16.87,23.84
2014-01-21,23.92,52.99,31.59,25.1,20.92,32.0,,,22.68,,,,,21.86,15.53,6.0,,,17.07,23.98
2014-01-22,24.31,53.55,31.41,25.19,20.25,29.86,,,22.39,,,,,20.87,15.5,5.0,,,17.11,23.35
2014-01-23,24.23,53.13,31.4,24.84,20.06,31.04,,,22.57,,,,,21.06,15.36,5.0,,,17.24,22.78
2014-01-24,23.11,52.26,30.75,24.8,18.71,28.34,,,21.6,,,,,21.01,15.24,5.0,,,16.91,22.6
2014-01-27,22.45,52.59,29.82,23.55,16.74,27.43,,,21.3,,,,,21.28,15.18,6.0,,,16.73,20.68
2014-01-28,23.66,51.44,30.85,23.87,15.76,28.12,,,21.89,,,,,21.28,15.41,6.0,,,16.67,21.73
2014-01-29,23.22,50.99,30.1,23.45,16.73,27.04,,,21.78,,,,,21.0,15.07,6.0,,,16.25,21.61
2014-01-30,23.81,50.63,29.98,23.37,17.91,28.336,,,22.68,,,,,21.53,15.27,5.4,,,16.39,21.12
2014-01-31,23.3,51.04,29.35,23.64,18.46,26.45,,,22.7,,,,,21.47,15.09,5.4,,,15.91,22.18
2014-02-03,22.31,49.81,28.55,21.8,17.0,26.15,,,22.1,,,,,20.63,14.63,5.4,,,15.38,20.2
2014-02-04,22.71,48.6,28.77,22.96,17.07,27.8,,,22.04,,,,,21.0,14.86,5.4,,,15.33,20.57
2014-02-05,21.87,48.12,28.59,22.86,17.13,26.94,,,21.68,,,,,20.36,15.08,5.4,,,15.29,20.23
2014-02-06,22.69,48.05,28.99,23.97,17.97,28.84,,,21.95,,,,,20.04,15.4,5.4,,,15.33,20.73
2014-02-07,23.47,49.29,30.2,22.91,18.96,28.45,,,22.6,,,,,21.16,15.25,5.1,,,15.49,21.29
2014-02-10,23.96,49.66,30.41,23.04,18.18,31.33,,,23.17,,,,,21.17,15.23,5.1,,,15.39,21.57
2014-02-11,24.78,50.25,30.85,23.39,18.37,31.34,,,23.76,,,,,20.07,15.3,5.1,,,15.46,21.54
2014-02-12,24.65,49.83,30.96,24.59,18.39,31.19,,,23.78,,,,,19.48,15.3,5.1,,,15.9,21.12
2014-02-13,24.51,51.24,34.06,25.32,18.54,32.45,,,23.93,,,,,19.97,15.69,5.3,,,15.9,21.17
2014-02-14,23.93,51.18,33.27,25.98,19.26,32.02,,,24.0,,,,,20.36,15.67,5.3,,,15.82,21.47
2014-02-18,24.4,53.37,34.68,26.15,20.68,34.46,,,25.28,,,,,20.9,16.5,5.3,,,16.2,23.96
2014-02-19,24.0,51.45,34.77,26.24,20.9,32.25,,,25.11,,,,,20.73,16.31,5.3,,,16.06,26.81
2014-02-20,24.58,51.89,35.48,27.26,21.25,32.56,,,25.73,,,,,21.55,16.66,5.3,,,15.9,28.16
2014-02-21,28.84,50.06,35.6,27.53,21.04,31.97,,,26.48,,,,,21.35,16.6,5.3,,,15.91,28.59
2014-02-24,28.14,50.93,36.49,27.72,20.04,30.31,,,27.81,,,,,21.76,16.95,5.3,,,15.78,30.2
2014-02-25,29.06,50.21,37.32,26.85,20.57,30.19,,,27.01,,,,,21.58,16.58,5.0,,,15.56,33.59
2014-02-26,29.72,50.75,36.55,27.79,21.33,31.35,,,27.6,,,,,21.65,16.96,5.0,,,15.71,31.98
2014-02-27,30.1,50.79,37.17,28.03,24.49,33.48,,,26.8,,,,,21.13,17.42,5.0,,,15.8,32.73
2014-02-28,28.3,49.44,36.64,28.76,22.97,31.26,,,25.82,,,,,20.73,16.96,5.3,,,15.4,30.28
2014-03-03,28.19,48.14,36.36,28.01,23.37,29.48,,,24.1,,,,,20.61,16.73,4.302,,,15.42,31.75
2014-03-04,30.04,49.54,39.09,29.06,24.92,30.95,,,23.95,,,,,21.35,16.67,4.302,,,15.92,32.42
2014-03-05,28.55,48.73,39.38,28.71,24.64,31.64,,,23.99,,,,,21.93,16.45,5.2,,,15.67,37.6
2014-03-06,27.17,47.62,37.87,28.49,22.56,39.93,,,22.74,,,,,21.88,15.8,5.2,,,15.6,35.15
2014-03-07,27.2,47.29,37.88,28.37,21.0,45.45,,,22.45,,,,,22.42,15.87,5.1,,,15.49,34.76
2014-03-10,28.24,46.95,37.74,28.46,22.31,46.74,,,22.61,,,,,22.57,16.2,5.1,,,15.52,33.7
2014-03-11,27.53,46.14,37.37,28.89,22.41,42.96,,,22.37,,,,,21.65,15.66,5.1,,,15.85,34.61
2014-03-12,28.54,46.46,37.87,29.16,21.91,43.44,,,22.87,,,,,20.95,15.42,5.1,,,16.76,33.28
2014-03-13,26.78,45.07,36.95,23.22,20.7,43.97,,,22.56,,,,,20.35,14.09,5.1,,,16.72,31.18
2014-03-14,26.88,46.16,37.29,21.68,20.0,43.4,,,23.41,,,,,20.36,14.41,6.5,,,16.69,33.39
2014-03-17,27.64,46.4,37.66,22.12,20.78,41.77,,,23.68,,,,,20.57,14.22,6.5,,,16.54,33.54
2014-03-18,28.67,47.73,39.16,22.92,21.89,43.66,,,23.97,,,,,21.42,14.55,6.0,,,16.88,33.8
2014-03-19,28.4,47.49,39.43,24.69,23.73,44.1,,,23.84,,,,,21.56,14.89,6.4,,,16.65,32.54
2014-03-20,27.85,47.67,39.41,23.53,22.78,45.7,,,23.38,,,,,21.6,14.9,6.4,,,16.46,31.6
2014-03-21,26.0099,47.28,38.39,22.86,22.54,44.46,,,22.2,,,,,20.8,14.92,4.8,,,16.02,31.09
2014-03-24,24.24,46.24,37.8,22.1,20.68,37.47,,,22.2,,,,,20.0,14.82,4.8,,,15.93,30.41
2014-03-25,23.81,45.62,39.085,21.93,20.2,37.56,,,22.04,,,,,19.48,14.9,5.2,,,16.04,29.76
2014-03-26,22.9,45.43,37.33,22.71,20.6,36.24,,,21.47,,,,,19.22,14.69,5.2,,,15.88,29.97
2014-03-27,23.01,44.82,38.19,22.35,20.51,36.56,,,21.82,,,,,18.9,14.71,5.4,,,15.72,30.83
2014-03-28,22.65,44.53,36.62,22.34,21.12,37.02,,,21.0,,,,,18.96,14.73,5.301,,,15.46,29.39
2014-03-31,24.33,45.12,37.91,23.05,21.19,39.15,,,22.0,,,,,19.35,14.89,5.501,,,15.75,31.35
2014-04-01,25.095,45.98,38.89,23.9,22.37,37.38,,,22.12,,,,,19.22,15.5,5.5,,,15.92,33.0
2014-04-02,24.38,45.98,38.47,24.08,21.17,36.58,,,21.67,,,,,18.99,15.7,5.5,,,15.99,33.01
2014-04-03,23.06,45.97,37.74,23.68,19.97,35.16,,,21.7,,,,,18.64,15.34,5.5,,,16.09,31.02
2014-04-04,21.35,44.63,36.28,23.1,19.06,35.48,,,21.1,,,,,18.07,14.75,5.5,,,15.59,28.82
2014-04-07,20.69,42.96,37.43,21.63,18.1,45.35,,,20.93,,,,,18.2,14.5,5.5,,,15.58,27.0
2014-04-08,20.99,42.64,36.96,22.21,19.06,46.9,,,21.06,,,,,18.0,14.5,5.4,,,15.33,28.02
2014-04-09,21.95,44.17,38.48,22.45,19.14,48.42,,,22.01,,,,,18.6,14.74,5.4,,,15.85,29.1
2014-04-10,20.04,42.58,36.93,21.95,17.28,44.84,,,21.53,,,,,17.82,14.18,5.4,,,15.1,26.68
2014-04-11,19.04,42.21,35.19,21.39,16.96,43.32,,,21.63,,,,,17.28,13.9,5.5,,,13.925,25.92
2014-04-14,17.82,42.43,35.87,20.27,16.54,43.9,,,21.68,,,,,17.26,13.74,5.5,,,13.78,22.8
2014-04-15,18.36,41.66,35.12,20.94,14.93,40.0,,,21.61,,,,,17.52,13.69,5.5,,,13.47,21.62
2014-04-16,19.28,41.98,35.34,21.0,14.91,39.21,,,22.71,,,,,17.75,13.75,5.5,,,13.97,24.79
2014-04-17,19.44,41.39,34.62,21.92,14.94,40.67,,,22.81,,,,,17.88,13.78,5.5,,,14.36,25.55
2014-04-21,19.92,41.54,35.09,22.34,15.22,41.21,,,23.645,,,,,18.16,14.04,5.5,,,14.6,30.83
2014-04-22,21.05,41.81,35.77,22.6,16.42,47.54,,,24.65,,,,,18.62,14.14,5.35,,,14.38,31.0
2014-04-23,20.14,40.21,35.25,22.47,16.21,46.34,,,24.04,,,,,18.36,13.82,5.5,,,13.99,32.37
2014-04-24,20.55,40.22,34.99,22.39,15.95,43.58,,,24.29,,,,,18.05,13.75,5.5,,,13.87,32.73
2014-04-25,19.32,41.29,33.46,21.87,14.99,41.02,,,23.91,,,,,17.93,13.75,5.5,,,13.61,31.24
2014-04-28,19.15,41.87,33.97,21.89,15.83,39.56,,,24.41,,,,,17.98,13.14,5.5,,,13.68,31.23
2014-04-29,19.91,42.29,35.1,21.59,15.61,41.33,,,24.75,,,,,18.32,13.45,5.5,,,13.7,31.22
2014-04-30,20.13,42.02,35.45,21.62,15.66,42.06,,,25.22,,,,,18.26,13.63,5.5,,,13.44,31.11
2014-05-01,20.12,41.46,35.9,21.75,15.25,43.92,,,24.98,,,,,18.6,13.46,5.5,,,13.18,34.36
2014-05-02,19.59,44.98,32.39,22.0,15.1,43.28,,,24.74,,,,,18.57,13.52,5.5,,,13.54,32.34
2014-05-05,20.21,44.19,31.73,22.79,15.42,43.81,,,25.4,,,,,18.56,13.93,5.5,,,13.7,32.42
2014-05-06,19.16,43.84,31.87,22.65,15.01,42.4,,,25.38,,,,,18.5,13.51,5.5,,,13.61,31.27
2014-05-07,18.51,42.6,30.75,22.04,14.52,40.78,,,25.81,,,,,18.65,13.5,4.404,,,13.31,31.14
2014-05-08,18.06,41.71,29.69,21.49,13.76,36.79,,,24.7,10.03,,,,17.67,13.36,4.404,,,13.39,29.72
2014-05-09,18.52,42.21,30.17,22.78,14.85,36.58,,,25.82,10.0,,,,17.29,13.36,4.404,,,13.53,30.74
2014-05-12,19.42,43.03,30.67,23.55,15.32,35.54,,,25.85,10.15,,,,18.0,14.5,4.404,,,13.84,30.36
2014-05-13,18.84,43.06,30.35,23.01,15.28,32.89,,,26.9,10.06,,,,18.36,14.4,4.404,,,13.78,30.49
2014-05-14,18.87,42.91,30.13,22.19,16.57,35.97,,,26.74,10.05,,,,18.01,14.0,4.404,,,13.75,29.89
2014-05-15,19.7,42.99,30.29,22.22,15.35,33.18,,,26.81,10.06,,,,18.37,14.97,4.404,,,13.9,27.95
2014-05-16,19.05,42.57,30.97,22.04,15.33,33.23,,,26.81,10.02,,,,17.93,14.83,4.404,,,14.02,27.21
2014-05-19,19.205,42.42,30.95,22.27,15.55,34.11,,,27.325,10.06,,,,18.02,14.81,4.404,,,14.31,29.24
2014-05-20,19.04,41.91,30.2,22.33,15.58,31.86,,,26.94,10.19,,,,17.85,14.32,4.404,,,14.12,28.59
2014-05-21,19.22,42.36,30.77,22.52,15.22,32.66,,,28.04,9.99,,,,17.46,14.19,4.404,,,14.12,28.37
2014-05-22,19.57,42.44,32.12,22.91,15.87,33.52,,,28.22,10.03,,,,17.81,14.56,5.0,,,14.11,29.61
2014-05-23,19.8,43.15,32.12,23.33,15.95,33.89,,,28.33,10.08,,,,17.55,14.72,5.0,,,14.14,30.73
2014-05-27,20.7,44.68,33.48,23.74,15.84,36.14,,,29.28,9.91,,,,17.83,14.95,5.0,,,14.34,29.95
2014-05-28,20.92,43.67,33.1,22.59,15.38,34.55,,,28.49,10.43,,,,17.76,14.64,5.0,,,14.21,30.91
2014-05-29,21.25,43.0,32.85,22.94,15.84,35.64,,,28.51,10.46,,,,18.59,14.66,5.0,,,14.28,32.76
2014-05-30,20.65,42.64,32.88,22.76,15.67,35.16,,,27.97,10.74,,,,18.3,14.55,5.0,,,14.33,31.85
2014-06-02,20.45,42.04,32.55,22.69,15.97,33.854,,,28.17,12.26,,,,18.03,14.01,5.0,,,14.01,31.5
2014-06-03,20.16,47.98,33.29,22.3,15.68,36.76,,,28.33,13.05,,,,18.05,14.01,5.0,,,14.02,32.38
2014-06-04,21.2,47.2,34.0,23.22,14.8,38.47,,,28.69,13.92,,,,18.03,13.88,5.0,,,14.09,32.08
2014-06-05,21.7,46.93,34.96,23.99,15.6,40.85,,,28.5,15.49,,,,18.15,14.19,5.3,,,14.47,32.4
2014-06-06,21.99,46.29,35.45,23.72,16.49,42.79,,,28.43,15.72,,,,18.4,14.27,5.3,,,14.32,33.42
2014-06-09,22.93,46.44,35.56,23.81,16.73,42.62,,,28.54,15.5,,,,18.02,14.47,5.3,,,14.37,34.57
2014-06-10,23.1,45.74,34.35,23.18,17.19,43.99,,,28.32,14.75,,,,18.11,14.29,5.3,,,14.28,35.48
2014-06-11,22.8,44.86,34.81,23.16,17.55,44.04,,,28.15,17.43,,,,17.86,13.88,5.3,,,14.1,35.61
2014-06-12,23.03,45.45,35.46,22.635,17.51,44.84,,,27.51,18.7,,,,18.01,13.77,6.5,,,14.06,34.37
2014-06-13,23.05,45.52,35.11,21.77,17.41,47.5,,,27.75,20.34,,,,19.31,13.62,7.0,,,14.01,34.2
2014-06-16,23.04,45.24,35.28,22.04,19.07,47.27,,,27.83,18.57,,,,19.89,13.59,7.0,,,14.04,33.76
2014-06-17,23.22,46.39,32.12,21.78,18.65,47.16,,,28.58,18.3,,,,19.41,13.525,7.0,,,14.35,33.93
2014-06-18,23.67,46.17,34.61,21.74,18.87,47.638,,,28.05,17.55,,,,19.68,13.4,7.0,,,15.31,35.81
2014-06-19,23.16,46.63,34.505,21.92,20.15,47.59,,,28.12,17.68,,,,19.69,13.43,7.0,,,16.0,35.47
2014-06-20,23.06,47.52,34.98,22.12,19.72,49.5,,,29.77,17.9,,,,20.06,13.83,7.0,,,16.17,37.32
2014-06-23,22.97,47.59,35.13,22.33,20.59,44.02,,,29.73,18.83,,,,20.41,13.62,6.9,,,16.09,36.55
2014-06-24,22.82,47.25,34.1,22.38,21.03,43.88,,,30.96,18.32,,,,20.235,13.35,6.5,,,15.91,36.19
2014-06-25,23.04,47.3,33.6,22.92,26.98,43.84,,,30.29,17.62,,,,20.33,13.39,6.0,8.75,,16.11,36.13
2014-06-26,22.81,46.6,33.49,22.75,26.98,44.0,,,30.7,17.98,,,,20.52,13.45,6.0,10.01,,16.02,36.11
2014-06-27,22.41,46.69,33.89,22.32,26.58,45.91,,,31.71,18.71,,,,20.71,17.46,6.0,10.5,,16.17,34.9
2014-06-30,22.59,45.5,33.71,22.48,24.77,45.82,,,33.25,20.07,,,,20.72,16.74,6.0,10.01,,16.33,34.44
2014-07-01,23.42,46.05,34.1,23.1,25.06,45.62,,,34.19,19.84,,,,20.88,16.07,6.5,9.75,,16.6,37.1
2014-07-02,23.49,47.85,34.01,23.32,23.99,44.72,,,34.26,18.1,,,,20.64,16.39,5.5,9.14,,16.31,37.05
2014-07-03,23.64,47.45,33.98,23.48,25.31,44.22,,,33.93,17.97,,,,20.71,16.69,5.5,9.07,,16.34,37.21
2014-07-07,23.42,46.21,32.96,22.46,25.5,41.99,,,32.6,17.68,,,,19.68,16.2,5.5,8.75,,15.9,36.03
2014-07-08,21.56,45.06,32.06,22.02,24.36,39.58,,,32.14,16.9,,,,19.03,15.91,6.5,9.0,,14.96,33.51
2014-07-09,21.78,45.15,31.01,21.92,26.4,39.4,,,33.11,16.1,,,,19.07,15.69,6.5,9.05,,14.56,35.41
2014-07-10,21.44,45.12,31.31,21.71,25.42,38.29,,,34.12,15.3,,,,19.97,15.49,6.5,8.69,,14.62,35.08
2014-07-11,22.3,45.78,31.43,21.585,25.97,37.43,,,34.63,15.54,,,,20.03,15.72,6.5,9.29,,14.75,34.65
2014-07-14,22.09,46.44,31.41,21.91,25.55,36.97,,,35.28,15.84,,,,20.05,15.93,6.5,9.83,,14.95,35.94
2014-07-15,20.77,45.79,30.23,21.66,24.05,37.64,,,35.14,15.05,,,,19.09,15.6,6.5,9.49,,14.85,33.62
2014-07-16,20.25,45.88,30.17,21.93,23.21,34.72,,,32.93,15.03,,,,18.76,15.85,6.5,9.65,,14.66,31.97
2014-07-17,19.4,45.4,29.38,21.5,21.72,33.21,,,33.37,15.25,,,,17.96,15.58,6.5,9.58,,14.18,30.09
2014-07-18,20.25,45.695,30.1,21.94,21.9,37.14,,,34.16,15.14,,,,18.56,16.02,6.5,9.55,,14.53,32.03
2014-07-21,20.31,46.57,29.88,21.77,21.7,37.76,,,34.03,15.26,,,,18.49,15.72,6.4,9.35,,14.89,31.54
2014-07-22,20.16,47.26,29.75,22.32,21.36,37.05,,,34.48,15.71,,,,18.49,16.41,6.4,9.5,,14.9,31.875
2014-07-23,20.73,47.24,30.38,22.6,21.64,39.36,,,34.32,16.23,,,,19.04,16.05,5.5,9.14,,15.28,31.56
2014-07-24,20.83,47.27,29.56,22.83,21.34,38.51,,,34.73,16.13,,,,18.5,16.12,5.5,9.22,,14.15,31.18
2014-07-25,20.62,48.71,29.51,22.75,19.61,38.21,,,34.48,16.62,,,,18.44,15.88,5.5,8.98,,14.07,30.52
2014-07-28,20.26,50.6,29.24,22.62,18.53,38.27,,,34.45,17.15,,,,17.94,15.84,5.5,8.97,,14.31,28.36
2014-07-29,20.74,49.78,29.45,22.41,19.3,39.9,,,34.68,17.32,,,,20.16,16.07,5.5,9.12,,14.55,27.86
2014-07-30,21.21,49.52,29.82,22.37,18.98,40.09,,,34.97,17.15,,,,19.54,20.16,5.7,9.04,,14.69,28.03
2014-07-31,20.27,47.66,29.27,22.14,17.73,40.3,,,33.93,16.89,,,,19.09,20.18,5.7,8.88,,14.6,25.62
2014-08-01,20.62,47.16,28.45,22.65,17.46,38.92,,,34.0,15.79,,,,18.95,19.49,5.7,8.84,,14.42,26.74
2014-08-04,20.7,47.89,29.1,22.77,17.19,38.59,,,34.33,15.46,,,,19.6,21.63,6.5,8.83,,14.69,29.69
2014-08-05,20.77,47.59,29.4,23.06,17.49,38.32,,,34.93,15.66,,,,19.77,21.78,6.5,8.75,,14.52,29.33
2014-08-06,21.34,47.68,29.84,23.13,17.18,37.51,,,34.26,15.22,,,,20.25,21.78,6.5,9.44,,14.75,28.89
2014-08-07,20.94,47.26,29.54,22.69,16.31,37.1,,,33.41,15.19,,,,20.08,20.9,5.2,9.45,,14.75,27.9
2014-08-08,21.17,47.55,30.29,23.05,17.09,38.04,,,34.32,14.81,,,,20.65,21.28,5.5,10.0,,14.85,28.19
2014-08-11,21.41,48.16,30.35,22.97,17.2,40.29,,,35.0,14.46,,,,21.24,20.9,5.5,10.0,,14.77,28.92
2014-08-12,21.41,47.6,30.68,22.78,17.14,38.92,,,35.57,14.33,,,,21.38,20.86,5.5,10.2,,14.64,28.22
2014-08-13,22.37,48.49,30.83,22.73,17.45,41.85,,,36.87,14.55,,,,21.14,21.58,5.5,10.15,,14.76,29.48
